mode,scenario_name,content_case,selfcollide_mode,noslip_iterations,multiccd_mode,nativeccd_mode,pad_profile,pad_condim,vertcollide_mode,shell_thickness_scale,close_timestep,gripper_kv,gripper_dampratio,trial_index,requested_target_label,actual_region_label_at_close,accepted_candidate_rank,seam_overlap_ratio,fold_overlap_ratio,plain_top_overlap_ratio,left_contact_present,right_contact_present,trapped_shell_points,trapped_patch_arc_length,captured_shell_points,bundle_thickness_proxy,bilateral_contact_balance,tangential_slip_proxy,jaw_escape,rollback_used,contact_persistence_ms,pull_test_slip_mm,micro_lift_survival,load_following_ratio,latch_activated,latch_activation_time,lift_height,hold_time,lift_height_contact_only,hold_time_contact_only,final_slip_distance,drop_or_not,no_graspable_patch_found,pass_fail,hold_surrogate_activated,rectification_used,candidate_policy_tag,candidate_score,nonfinite,xml,output_dir
qualification_gated_capture,exposed_seam,support_sag,none,1,on,off,lip,4,false,1.15,0.001,320.0,0.2,0,auto,seam,3,0.7142857142857143,0.0,0.2857142857142857,True,True,7,0.14057586886564488,7,0.12867481477282172,0.75,0.09312424252658005,False,True,481.0,18.62484850531601,True,-0.027976310290755976,False,-1.0,0.005327598493643615,0.75,0.005327598493643615,0.75,0.040602182086486784,True,False,False,False,none,ring_patch,1.9330041757823093,False,D:\Michael\2025\01.Research\01.Parceldetection\16.Pybullet\bullet3-master (1)\bullet3-master\examples\pybullet\examples\DeformableTest\Sackcodex2\demos\realistic_top_grasp\out\as\cap\sup_none_n1_ccd1_lc4_t115_dt1000\exposed_seam_auto_t00\scene_cap_t00.xml,D:\Michael\2025\01.Research\01.Parceldetection\16.Pybullet\bullet3-master (1)\bullet3-master\examples\pybullet\examples\DeformableTest\Sackcodex2\demos\realistic_top_grasp\out\as\cap\sup_none_n1_ccd1_lc4_t115_dt1000\exposed_seam_auto_t00
qualification_gated_capture,exposed_seam,support_sag,none,1,on,off,lip,4,false,1.15,0.001,320.0,0.2,0,seam,seam,3,0.7142857142857143,0.0,0.2857142857142857,True,True,7,0.14057586886564488,7,0.12867481477282172,0.75,0.09312424252658005,False,True,481.0,18.62484850531601,True,-0.027976310290755976,False,-1.0,0.005327598493643615,0.75,0.005327598493643615,0.75,0.040602182086486784,True,False,False,False,none,ring_patch,1.9330041757823093,False,D:\Michael\2025\01.Research\01.Parceldetection\16.Pybullet\bullet3-master (1)\bullet3-master\examples\pybullet\examples\DeformableTest\Sackcodex2\demos\realistic_top_grasp\out\as\cap\sup_none_n1_ccd1_lc4_t115_dt1000\exposed_seam_seam_t00\scene_cap_t00.xml,D:\Michael\2025\01.Research\01.Parceldetection\16.Pybullet\bullet3-master (1)\bullet3-master\examples\pybullet\examples\DeformableTest\Sackcodex2\demos\realistic_top_grasp\out\as\cap\sup_none_n1_ccd1_lc4_t115_dt1000\exposed_seam_seam_t00
qualification_gated_capture,exposed_seam,support_sag,none,1,on,off,lip,4,false,1.15,0.001,320.0,0.2,0,fold,none,-1,0.0,0.0,0.0,False,False,0,0.0,0,0.0,0.0,999.0,True,False,0.0,999.0,False,0.0,False,-1.0,0.0,0.0,0.0,0.0,999.0,True,True,False,False,none,none,0.0,False,D:\Michael\2025\01.Research\01.Parceldetection\16.Pybullet\bullet3-master (1)\bullet3-master\examples\pybullet\examples\DeformableTest\Sackcodex2\demos\realistic_top_grasp\out\as\cap\sup_none_n1_ccd1_lc4_t115_dt1000\exposed_seam_fold_t00\scene_cap_t00.xml,D:\Michael\2025\01.Research\01.Parceldetection\16.Pybullet\bullet3-master (1)\bullet3-master\examples\pybullet\examples\DeformableTest\Sackcodex2\demos\realistic_top_grasp\out\as\cap\sup_none_n1_ccd1_lc4_t115_dt1000\exposed_seam_fold_t00
qualification_gated_capture,exposed_seam,support_sag,none,1,on,off,lip,4,false,1.15,0.001,320.0,0.2,0,plain_top,plain_top,0,0.42857142857142855,0.0,0.5714285714285714,False,True,7,0.09593142987931502,7,0.07395727158449984,0.0,0.15533853134101844,False,True,226.0,31.06770626820369,False,0.03749049369983413,False,-1.0,0.00035267153139989516,0.75,0.00035267153139989516,0.75,0.045124172467336646,True,True,False,False,none,ring_patch,1.9091236048658016,False,D:\Michael\2025\01.Research\01.Parceldetection\16.Pybullet\bullet3-master (1)\bullet3-master\examples\pybullet\examples\DeformableTest\Sackcodex2\demos\realistic_top_grasp\out\as\cap\sup_none_n1_ccd1_lc4_t115_dt1000\exposed_seam_plain_t00\scene_cap_t00.xml,D:\Michael\2025\01.Research\01.Parceldetection\16.Pybullet\bullet3-master (1)\bullet3-master\examples\pybullet\examples\DeformableTest\Sackcodex2\demos\realistic_top_grasp\out\as\cap\sup_none_n1_ccd1_lc4_t115_dt1000\exposed_seam_plain_t00
