scenario_name,test_name,mode_free_or_anchored,joint_name,joint_type,joint_max_delta_deg_or_mm,limit_hit
baseline_filled,support_release,free,top_seam_04_hinge,hinge_deg,0.039977,False
baseline_filled,support_release,free,top_seam_05_hinge,hinge_deg,0.013595,False
baseline_filled,support_release,free,top_seam_06_hinge,hinge_deg,0.030239,False
baseline_filled,support_release,free,top_seam_07_hinge,hinge_deg,0.099035,False
baseline_filled,support_release,free,top_seam_08_hinge,hinge_deg,0.038329,False
baseline_filled,support_release,free,top_seam_09_hinge,hinge_deg,0.084767,False
baseline_filled,support_release,free,top_seam_10_hinge,hinge_deg,0.072463,False
baseline_filled,fold_brushing,free,back_face_00_hinge,hinge_deg,1.365843,False
baseline_filled,fold_brushing,free,back_face_01_hinge,hinge_deg,1.133413,False
baseline_filled,fold_brushing,free,back_face_02_hinge,hinge_deg,1.162462,False
baseline_filled,fold_brushing,free,back_face_03_hinge,hinge_deg,1.454283,False
baseline_filled,fold_brushing,free,bottom_sling_left_hinge,hinge_deg,0.017652,False
baseline_filled,fold_brushing,free,bottom_sling_right_hinge,hinge_deg,0.021389,False
baseline_filled,fold_brushing,free,bottom_sling_slide,slide_mm,0.453927,False
baseline_filled,fold_brushing,free,fold_patch_left_hinge,hinge_deg,6.440863,False
baseline_filled,fold_brushing,free,fold_patch_right_hinge,hinge_deg,7.045444,False
baseline_filled,fold_brushing,free,front_face_00_hinge,hinge_deg,1.355684,False
baseline_filled,fold_brushing,free,front_face_01_hinge,hinge_deg,1.123105,False
baseline_filled,fold_brushing,free,front_face_02_hinge,hinge_deg,1.152203,False
baseline_filled,fold_brushing,free,front_face_03_hinge,hinge_deg,1.443567,False
baseline_filled,fold_brushing,free,lower_belly_00_hinge,hinge_deg,0.008449,False
baseline_filled,fold_brushing,free,lower_belly_01_hinge,hinge_deg,0.008318,False
baseline_filled,fold_brushing,free,lower_belly_02_hinge,hinge_deg,0.008572,False
baseline_filled,fold_brushing,free,lower_belly_03_hinge,hinge_deg,0.007674,False
baseline_filled,fold_brushing,free,lower_belly_04_hinge,hinge_deg,0.008625,False
baseline_filled,fold_brushing,free,lower_belly_05_hinge,hinge_deg,0.007283,False
baseline_filled,fold_brushing,free,payload_aux_x,slide_mm,0.061490,False
baseline_filled,fold_brushing,free,payload_aux_y,slide_mm,0.003098,False
baseline_filled,fold_brushing,free,payload_aux_z,slide_mm,0.235525,False
baseline_filled,fold_brushing,free,payload_left_x,slide_mm,0.119172,False
baseline_filled,fold_brushing,free,payload_left_y,slide_mm,0.130835,False
baseline_filled,fold_brushing,free,payload_left_z,slide_mm,0.369564,False
baseline_filled,fold_brushing,free,payload_main_x,slide_mm,0.015928,False
baseline_filled,fold_brushing,free,payload_main_y,slide_mm,0.003671,False
baseline_filled,fold_brushing,free,payload_main_z,slide_mm,0.395873,False
baseline_filled,fold_brushing,free,payload_right_x,slide_mm,0.068157,False
baseline_filled,fold_brushing,free,payload_right_y,slide_mm,0.133381,False
baseline_filled,fold_brushing,free,payload_right_z,slide_mm,0.425515,False
baseline_filled,fold_brushing,free,shoulder_left_00_hinge,hinge_deg,1.003854,False
baseline_filled,fold_brushing,free,shoulder_left_01_hinge,hinge_deg,5.973150,False
baseline_filled,fold_brushing,free,shoulder_left_02_hinge,hinge_deg,1.327383,False
baseline_filled,fold_brushing,free,shoulder_left_03_hinge,hinge_deg,5.897837,False
baseline_filled,fold_brushing,free,shoulder_left_04_hinge,hinge_deg,0.915786,False
baseline_filled,fold_brushing,free,shoulder_right_00_hinge,hinge_deg,1.011743,False
baseline_filled,fold_brushing,free,shoulder_right_01_hinge,hinge_deg,6.007054,False
baseline_filled,fold_brushing,free,shoulder_right_02_hinge,hinge_deg,1.336305,False
baseline_filled,fold_brushing,free,shoulder_right_03_hinge,hinge_deg,5.935085,False
baseline_filled,fold_brushing,free,shoulder_right_04_hinge,hinge_deg,0.923002,False
baseline_filled,fold_brushing,free,side_gusset_left_00_hinge,hinge_deg,0.452098,False
baseline_filled,fold_brushing,free,side_gusset_left_01_hinge,hinge_deg,0.797325,False
baseline_filled,fold_brushing,free,side_gusset_left_02_hinge,hinge_deg,0.500749,False
baseline_filled,fold_brushing,free,side_gusset_right_00_hinge,hinge_deg,0.441932,False
baseline_filled,fold_brushing,free,side_gusset_right_01_hinge,hinge_deg,0.784128,False
baseline_filled,fold_brushing,free,side_gusset_right_02_hinge,hinge_deg,0.489710,False
baseline_filled,fold_brushing,free,top_seam_00_hinge,hinge_deg,0.087186,False
baseline_filled,fold_brushing,free,top_seam_01_hinge,hinge_deg,0.010539,False
baseline_filled,fold_brushing,free,top_seam_02_hinge,hinge_deg,0.108662,False
baseline_filled,fold_brushing,free,top_seam_03_hinge,hinge_deg,0.028351,False
baseline_filled,fold_brushing,free,top_seam_04_hinge,hinge_deg,0.039384,False
baseline_filled,fold_brushing,free,top_seam_05_hinge,hinge_deg,0.013595,False
baseline_filled,fold_brushing,free,top_seam_06_hinge,hinge_deg,0.030131,False
baseline_filled,fold_brushing,free,top_seam_07_hinge,hinge_deg,0.085076,False
baseline_filled,fold_brushing,free,top_seam_08_hinge,hinge_deg,0.012128,False
baseline_filled,fold_brushing,free,top_seam_09_hinge,hinge_deg,0.079068,False
baseline_filled,fold_brushing,free,top_seam_10_hinge,hinge_deg,0.069251,False
baseline_filled,shoulder_poke_left,anchored,back_face_00_hinge,hinge_deg,1.167628,False
baseline_filled,shoulder_poke_left,anchored,back_face_01_hinge,hinge_deg,0.971637,False
baseline_filled,shoulder_poke_left,anchored,back_face_02_hinge,hinge_deg,0.995699,False
baseline_filled,shoulder_poke_left,anchored,back_face_03_hinge,hinge_deg,1.241077,False
baseline_filled,shoulder_poke_left,anchored,bottom_sling_left_hinge,hinge_deg,0.035817,False
baseline_filled,shoulder_poke_left,anchored,bottom_sling_right_hinge,hinge_deg,0.043762,False
baseline_filled,shoulder_poke_left,anchored,bottom_sling_slide,slide_mm,0.410138,False
baseline_filled,shoulder_poke_left,anchored,fold_patch_left_hinge,hinge_deg,5.798538,False
baseline_filled,shoulder_poke_left,anchored,fold_patch_right_hinge,hinge_deg,5.859419,False
baseline_filled,shoulder_poke_left,anchored,front_face_00_hinge,hinge_deg,1.176764,False
baseline_filled,shoulder_poke_left,anchored,front_face_01_hinge,hinge_deg,0.980349,False
baseline_filled,shoulder_poke_left,anchored,front_face_02_hinge,hinge_deg,1.004426,False
baseline_filled,shoulder_poke_left,anchored,front_face_03_hinge,hinge_deg,1.249186,False
baseline_filled,shoulder_poke_left,anchored,lower_belly_00_hinge,hinge_deg,0.156038,False
baseline_filled,shoulder_poke_left,anchored,lower_belly_01_hinge,hinge_deg,0.156686,False
baseline_filled,shoulder_poke_left,anchored,lower_belly_02_hinge,hinge_deg,0.155862,False
baseline_filled,shoulder_poke_left,anchored,lower_belly_03_hinge,hinge_deg,0.156586,False
baseline_filled,shoulder_poke_left,anchored,lower_belly_04_hinge,hinge_deg,0.156061,False
baseline_filled,shoulder_poke_left,anchored,lower_belly_05_hinge,hinge_deg,0.156657,False
baseline_filled,shoulder_poke_left,anchored,payload_aux_x,slide_mm,0.049799,False
baseline_filled,shoulder_poke_left,anchored,payload_aux_y,slide_mm,0.017575,False
baseline_filled,shoulder_poke_left,anchored,payload_aux_z,slide_mm,0.235348,False
baseline_filled,shoulder_poke_left,anchored,payload_left_x,slide_mm,0.107195,False
baseline_filled,shoulder_poke_left,anchored,payload_left_y,slide_mm,0.075912,False
baseline_filled,shoulder_poke_left,anchored,payload_left_z,slide_mm,0.333575,False
baseline_filled,shoulder_poke_left,anchored,payload_main_x,slide_mm,0.010963,False
baseline_filled,shoulder_poke_left,anchored,payload_main_y,slide_mm,0.028469,False
baseline_filled,shoulder_poke_left,anchored,payload_main_z,slide_mm,0.373237,False
baseline_filled,shoulder_poke_left,anchored,payload_right_x,slide_mm,0.058996,False
baseline_filled,shoulder_poke_left,anchored,payload_right_y,slide_mm,0.151553,False
baseline_filled,shoulder_poke_left,anchored,payload_right_z,slide_mm,0.391326,False
baseline_filled,shoulder_poke_left,anchored,shoulder_left_00_hinge,hinge_deg,0.842471,False
baseline_filled,shoulder_poke_left,anchored,shoulder_left_01_hinge,hinge_deg,4.693449,False
baseline_filled,shoulder_poke_left,anchored,shoulder_left_02_hinge,hinge_deg,1.094055,False
baseline_filled,shoulder_poke_left,anchored,shoulder_left_03_hinge,hinge_deg,4.630057,False
baseline_filled,shoulder_poke_left,anchored,shoulder_left_04_hinge,hinge_deg,0.769804,False
baseline_filled,shoulder_poke_left,anchored,shoulder_right_00_hinge,hinge_deg,0.837133,False
baseline_filled,shoulder_poke_left,anchored,shoulder_right_01_hinge,hinge_deg,4.697528,False
baseline_filled,shoulder_poke_left,anchored,shoulder_right_02_hinge,hinge_deg,1.094033,False
baseline_filled,shoulder_poke_left,anchored,shoulder_right_03_hinge,hinge_deg,4.640021,False
baseline_filled,shoulder_poke_left,anchored,shoulder_right_04_hinge,hinge_deg,0.764062,False
baseline_filled,shoulder_poke_left,anchored,side_gusset_left_00_hinge,hinge_deg,0.447627,False
baseline_filled,shoulder_poke_left,anchored,side_gusset_left_01_hinge,hinge_deg,0.754364,False
baseline_filled,shoulder_poke_left,anchored,side_gusset_left_02_hinge,hinge_deg,0.494674,False
baseline_filled,shoulder_poke_left,anchored,side_gusset_right_00_hinge,hinge_deg,0.451643,False
baseline_filled,shoulder_poke_left,anchored,side_gusset_right_01_hinge,hinge_deg,0.757908,False
baseline_filled,shoulder_poke_left,anchored,side_gusset_right_02_hinge,hinge_deg,0.497874,False
baseline_filled,shoulder_poke_left,anchored,top_seam_00_hinge,hinge_deg,0.072245,False
baseline_filled,shoulder_poke_left,anchored,top_seam_01_hinge,hinge_deg,0.007893,False
baseline_filled,shoulder_poke_left,anchored,top_seam_02_hinge,hinge_deg,0.084007,False
baseline_filled,shoulder_poke_left,anchored,top_seam_03_hinge,hinge_deg,0.019217,False
baseline_filled,shoulder_poke_left,anchored,top_seam_04_hinge,hinge_deg,0.026151,False
baseline_filled,shoulder_poke_left,anchored,top_seam_05_hinge,hinge_deg,0.002925,False
baseline_filled,shoulder_poke_left,anchored,top_seam_06_hinge,hinge_deg,0.015782,False
baseline_filled,shoulder_poke_left,anchored,top_seam_07_hinge,hinge_deg,0.061446,False
baseline_filled,shoulder_poke_left,anchored,top_seam_08_hinge,hinge_deg,0.016307,False
baseline_filled,shoulder_poke_left,anchored,top_seam_09_hinge,hinge_deg,0.058421,False
baseline_filled,shoulder_poke_left,anchored,top_seam_10_hinge,hinge_deg,0.050166,False
baseline_filled,shoulder_poke_right,anchored,back_face_00_hinge,hinge_deg,1.185455,False
baseline_filled,shoulder_poke_right,anchored,back_face_01_hinge,hinge_deg,0.989684,False
baseline_filled,shoulder_poke_right,anchored,back_face_02_hinge,hinge_deg,1.013712,False
baseline_filled,shoulder_poke_right,anchored,back_face_03_hinge,hinge_deg,1.258853,False
baseline_filled,shoulder_poke_right,anchored,bottom_sling_left_hinge,hinge_deg,0.036798,False
baseline_filled,shoulder_poke_right,anchored,bottom_sling_right_hinge,hinge_deg,0.044888,False
baseline_filled,shoulder_poke_right,anchored,bottom_sling_slide,slide_mm,0.408225,False
baseline_filled,shoulder_poke_right,anchored,fold_patch_left_hinge,hinge_deg,5.779050,False
baseline_filled,shoulder_poke_right,anchored,fold_patch_right_hinge,hinge_deg,5.856576,False
baseline_filled,shoulder_poke_right,anchored,front_face_00_hinge,hinge_deg,1.158710,False
baseline_filled,shoulder_poke_right,anchored,front_face_01_hinge,hinge_deg,0.962527,False
baseline_filled,shoulder_poke_right,anchored,front_face_02_hinge,hinge_deg,0.986623,False
baseline_filled,shoulder_poke_right,anchored,front_face_03_hinge,hinge_deg,1.231421,False
baseline_filled,shoulder_poke_right,anchored,lower_belly_00_hinge,hinge_deg,0.170261,False
baseline_filled,shoulder_poke_right,anchored,lower_belly_01_hinge,hinge_deg,0.170276,False
baseline_filled,shoulder_poke_right,anchored,lower_belly_02_hinge,hinge_deg,0.170181,False
baseline_filled,shoulder_poke_right,anchored,lower_belly_03_hinge,hinge_deg,0.169288,False
baseline_filled,shoulder_poke_right,anchored,lower_belly_04_hinge,hinge_deg,0.170430,False
baseline_filled,shoulder_poke_right,anchored,lower_belly_05_hinge,hinge_deg,0.168942,False
baseline_filled,shoulder_poke_right,anchored,payload_aux_x,slide_mm,0.057465,False
baseline_filled,shoulder_poke_right,anchored,payload_aux_y,slide_mm,0.022900,False
baseline_filled,shoulder_poke_right,anchored,payload_aux_z,slide_mm,0.229914,False
baseline_filled,shoulder_poke_right,anchored,payload_left_x,slide_mm,0.106620,False
baseline_filled,shoulder_poke_right,anchored,payload_left_y,slide_mm,0.147904,False
baseline_filled,shoulder_poke_right,anchored,payload_left_z,slide_mm,0.322557,False
baseline_filled,shoulder_poke_right,anchored,payload_main_x,slide_mm,0.014421,False
baseline_filled,shoulder_poke_right,anchored,payload_main_y,slide_mm,0.022425,False
baseline_filled,shoulder_poke_right,anchored,payload_main_z,slide_mm,0.369479,False
baseline_filled,shoulder_poke_right,anchored,payload_right_x,slide_mm,0.060145,False
baseline_filled,shoulder_poke_right,anchored,payload_right_y,slide_mm,0.079104,False
baseline_filled,shoulder_poke_right,anchored,payload_right_z,slide_mm,0.396201,False
baseline_filled,shoulder_poke_right,anchored,shoulder_left_00_hinge,hinge_deg,0.829998,False
baseline_filled,shoulder_poke_right,anchored,shoulder_left_01_hinge,hinge_deg,4.671231,False
baseline_filled,shoulder_poke_right,anchored,shoulder_left_02_hinge,hinge_deg,1.086164,False
baseline_filled,shoulder_poke_right,anchored,shoulder_left_03_hinge,hinge_deg,4.610918,False
baseline_filled,shoulder_poke_right,anchored,shoulder_left_04_hinge,hinge_deg,0.757436,False
baseline_filled,shoulder_poke_right,anchored,shoulder_right_00_hinge,hinge_deg,0.849667,False
baseline_filled,shoulder_poke_right,anchored,shoulder_right_01_hinge,hinge_deg,4.717208,False
baseline_filled,shoulder_poke_right,anchored,shoulder_right_02_hinge,hinge_deg,1.101879,False
baseline_filled,shoulder_poke_right,anchored,shoulder_right_03_hinge,hinge_deg,4.659568,False
baseline_filled,shoulder_poke_right,anchored,shoulder_right_04_hinge,hinge_deg,0.776543,False
baseline_filled,shoulder_poke_right,anchored,side_gusset_left_00_hinge,hinge_deg,0.461890,False
baseline_filled,shoulder_poke_right,anchored,side_gusset_left_01_hinge,hinge_deg,0.768490,False
baseline_filled,shoulder_poke_right,anchored,side_gusset_left_02_hinge,hinge_deg,0.508498,False
baseline_filled,shoulder_poke_right,anchored,side_gusset_right_00_hinge,hinge_deg,0.438230,False
baseline_filled,shoulder_poke_right,anchored,side_gusset_right_01_hinge,hinge_deg,0.744257,False
baseline_filled,shoulder_poke_right,anchored,side_gusset_right_02_hinge,hinge_deg,0.484799,False
baseline_filled,shoulder_poke_right,anchored,top_seam_00_hinge,hinge_deg,0.077259,False
baseline_filled,shoulder_poke_right,anchored,top_seam_01_hinge,hinge_deg,0.009856,False
baseline_filled,shoulder_poke_right,anchored,top_seam_02_hinge,hinge_deg,0.090577,False
baseline_filled,shoulder_poke_right,anchored,top_seam_03_hinge,hinge_deg,0.025899,False
baseline_filled,shoulder_poke_right,anchored,top_seam_04_hinge,hinge_deg,0.034369,False
baseline_filled,shoulder_poke_right,anchored,top_seam_05_hinge,hinge_deg,0.010920,False
baseline_filled,shoulder_poke_right,anchored,top_seam_06_hinge,hinge_deg,0.025148,False
baseline_filled,shoulder_poke_right,anchored,top_seam_07_hinge,hinge_deg,0.071016,False
baseline_filled,shoulder_poke_right,anchored,top_seam_08_hinge,hinge_deg,0.008192,False
baseline_filled,shoulder_poke_right,anchored,top_seam_09_hinge,hinge_deg,0.067852,False
baseline_filled,shoulder_poke_right,anchored,top_seam_10_hinge,hinge_deg,0.059742,False
baseline_filled,top_preload,anchored,back_face_00_hinge,hinge_deg,1.214744,False
baseline_filled,top_preload,anchored,back_face_01_hinge,hinge_deg,1.011204,False
baseline_filled,top_preload,anchored,back_face_02_hinge,hinge_deg,1.027711,False
baseline_filled,top_preload,anchored,back_face_03_hinge,hinge_deg,1.265793,False
baseline_filled,top_preload,anchored,bottom_sling_left_hinge,hinge_deg,0.040469,False
baseline_filled,top_preload,anchored,bottom_sling_right_hinge,hinge_deg,0.019042,False
baseline_filled,top_preload,anchored,bottom_sling_slide,slide_mm,0.597009,False
baseline_filled,top_preload,anchored,fold_patch_left_hinge,hinge_deg,15.817566,False
baseline_filled,top_preload,anchored,fold_patch_right_hinge,hinge_deg,12.230782,False
baseline_filled,top_preload,anchored,front_face_00_hinge,hinge_deg,1.188592,False
baseline_filled,top_preload,anchored,front_face_01_hinge,hinge_deg,0.985580,False
baseline_filled,top_preload,anchored,front_face_02_hinge,hinge_deg,1.002363,False
baseline_filled,top_preload,anchored,front_face_03_hinge,hinge_deg,1.239434,False
baseline_filled,top_preload,anchored,lower_belly_00_hinge,hinge_deg,0.005522,False
baseline_filled,top_preload,anchored,lower_belly_01_hinge,hinge_deg,0.006250,False
baseline_filled,top_preload,anchored,lower_belly_02_hinge,hinge_deg,0.006159,False
baseline_filled,top_preload,anchored,lower_belly_03_hinge,hinge_deg,0.006175,False
baseline_filled,top_preload,anchored,lower_belly_04_hinge,hinge_deg,0.006685,False
baseline_filled,top_preload,anchored,lower_belly_05_hinge,hinge_deg,0.006268,False
baseline_filled,top_preload,anchored,payload_aux_x,slide_mm,4.951687,False
baseline_filled,top_preload,anchored,payload_aux_y,slide_mm,0.042367,False
baseline_filled,top_preload,anchored,payload_aux_z,slide_mm,1.947608,False
baseline_filled,top_preload,anchored,payload_left_x,slide_mm,0.575860,False
baseline_filled,top_preload,anchored,payload_left_y,slide_mm,0.110567,False
baseline_filled,top_preload,anchored,payload_left_z,slide_mm,0.886234,False
baseline_filled,top_preload,anchored,payload_main_x,slide_mm,1.728323,False
baseline_filled,top_preload,anchored,payload_main_y,slide_mm,0.039188,False
baseline_filled,top_preload,anchored,payload_main_z,slide_mm,1.099460,False
baseline_filled,top_preload,anchored,payload_right_x,slide_mm,0.475381,False
baseline_filled,top_preload,anchored,payload_right_y,slide_mm,0.123925,False
baseline_filled,top_preload,anchored,payload_right_z,slide_mm,0.707158,False
baseline_filled,top_preload,anchored,shoulder_left_00_hinge,hinge_deg,0.800021,False
baseline_filled,top_preload,anchored,shoulder_left_01_hinge,hinge_deg,4.660914,False
baseline_filled,top_preload,anchored,shoulder_left_02_hinge,hinge_deg,1.061477,False
baseline_filled,top_preload,anchored,shoulder_left_03_hinge,hinge_deg,4.581586,False
baseline_filled,top_preload,anchored,shoulder_left_04_hinge,hinge_deg,0.748550,False
baseline_filled,top_preload,anchored,shoulder_right_00_hinge,hinge_deg,0.818684,False
baseline_filled,top_preload,anchored,shoulder_right_01_hinge,hinge_deg,4.719136,False
baseline_filled,top_preload,anchored,shoulder_right_02_hinge,hinge_deg,1.081505,False
baseline_filled,top_preload,anchored,shoulder_right_03_hinge,hinge_deg,4.642104,False
baseline_filled,top_preload,anchored,shoulder_right_04_hinge,hinge_deg,0.766331,False
baseline_filled,top_preload,anchored,side_gusset_left_00_hinge,hinge_deg,0.486877,False
baseline_filled,top_preload,anchored,side_gusset_left_01_hinge,hinge_deg,0.787247,False
baseline_filled,top_preload,anchored,side_gusset_left_02_hinge,hinge_deg,0.520357,False
baseline_filled,top_preload,anchored,side_gusset_right_00_hinge,hinge_deg,0.458353,False
baseline_filled,top_preload,anchored,side_gusset_right_01_hinge,hinge_deg,0.757040,False
baseline_filled,top_preload,anchored,side_gusset_right_02_hinge,hinge_deg,0.491939,False
baseline_filled,top_preload,anchored,top_seam_00_hinge,hinge_deg,0.739208,False
baseline_filled,top_preload,anchored,top_seam_01_hinge,hinge_deg,0.858981,False
baseline_filled,top_preload,anchored,top_seam_02_hinge,hinge_deg,0.883657,False
baseline_filled,top_preload,anchored,top_seam_03_hinge,hinge_deg,2.036766,False
baseline_filled,top_preload,anchored,top_seam_04_hinge,hinge_deg,3.337737,False
baseline_filled,top_preload,anchored,top_seam_05_hinge,hinge_deg,7.133653,False
baseline_filled,top_preload,anchored,top_seam_06_hinge,hinge_deg,3.564624,False
baseline_filled,top_preload,anchored,top_seam_07_hinge,hinge_deg,2.088589,False
baseline_filled,top_preload,anchored,top_seam_08_hinge,hinge_deg,1.601689,False
baseline_filled,top_preload,anchored,top_seam_09_hinge,hinge_deg,1.281428,False
baseline_filled,top_preload,anchored,top_seam_10_hinge,hinge_deg,1.205902,False
baseline_filled,side_push,anchored,back_face_00_hinge,hinge_deg,1.367338,False
baseline_filled,side_push,anchored,back_face_01_hinge,hinge_deg,1.135077,False
baseline_filled,side_push,anchored,back_face_02_hinge,hinge_deg,1.163994,False
baseline_filled,side_push,anchored,back_face_03_hinge,hinge_deg,1.456264,False
baseline_filled,side_push,anchored,bottom_sling_left_hinge,hinge_deg,0.017762,False
baseline_filled,side_push,anchored,bottom_sling_right_hinge,hinge_deg,0.021615,False
baseline_filled,side_push,anchored,bottom_sling_slide,slide_mm,0.452560,False
baseline_filled,side_push,anchored,fold_patch_left_hinge,hinge_deg,6.422114,False
baseline_filled,side_push,anchored,fold_patch_right_hinge,hinge_deg,7.036746,False
baseline_filled,side_push,anchored,front_face_00_hinge,hinge_deg,1.357449,False
baseline_filled,side_push,anchored,front_face_01_hinge,hinge_deg,1.124848,False
baseline_filled,side_push,anchored,front_face_02_hinge,hinge_deg,1.153821,False
baseline_filled,side_push,anchored,front_face_03_hinge,hinge_deg,1.445158,False
baseline_filled,side_push,anchored,lower_belly_00_hinge,hinge_deg,0.001808,False
baseline_filled,side_push,anchored,lower_belly_01_hinge,hinge_deg,0.014630,False
baseline_filled,side_push,anchored,lower_belly_02_hinge,hinge_deg,0.002984,False
baseline_filled,side_push,anchored,lower_belly_03_hinge,hinge_deg,0.019140,False
baseline_filled,side_push,anchored,lower_belly_04_hinge,hinge_deg,0.002369,False
baseline_filled,side_push,anchored,lower_belly_05_hinge,hinge_deg,0.014073,False
baseline_filled,side_push,anchored,payload_aux_x,slide_mm,0.063869,False
baseline_filled,side_push,anchored,payload_aux_y,slide_mm,0.003088,False
baseline_filled,side_push,anchored,payload_aux_z,slide_mm,0.236426,False
baseline_filled,side_push,anchored,payload_left_x,slide_mm,0.118355,False
baseline_filled,side_push,anchored,payload_left_y,slide_mm,0.130668,False
baseline_filled,side_push,anchored,payload_left_z,slide_mm,0.368555,False
baseline_filled,side_push,anchored,payload_main_x,slide_mm,0.016463,False
baseline_filled,side_push,anchored,payload_main_y,slide_mm,0.003642,False
baseline_filled,side_push,anchored,payload_main_z,slide_mm,0.395723,False
baseline_filled,side_push,anchored,payload_right_x,slide_mm,0.069064,False
baseline_filled,side_push,anchored,payload_right_y,slide_mm,0.133274,False
baseline_filled,side_push,anchored,payload_right_z,slide_mm,0.424761,False
baseline_filled,side_push,anchored,shoulder_left_00_hinge,hinge_deg,1.003856,False
baseline_filled,side_push,anchored,shoulder_left_01_hinge,hinge_deg,5.972820,False
baseline_filled,side_push,anchored,shoulder_left_02_hinge,hinge_deg,1.326078,False
baseline_filled,side_push,anchored,shoulder_left_03_hinge,hinge_deg,5.897604,False
baseline_filled,side_push,anchored,shoulder_left_04_hinge,hinge_deg,0.915757,False
baseline_filled,side_push,anchored,shoulder_right_00_hinge,hinge_deg,1.011697,False
baseline_filled,side_push,anchored,shoulder_right_01_hinge,hinge_deg,6.006666,False
baseline_filled,side_push,anchored,shoulder_right_02_hinge,hinge_deg,1.334991,False
baseline_filled,side_push,anchored,shoulder_right_03_hinge,hinge_deg,5.934850,False
baseline_filled,side_push,anchored,shoulder_right_04_hinge,hinge_deg,0.922948,False
baseline_filled,side_push,anchored,side_gusset_left_00_hinge,hinge_deg,0.458435,False
baseline_filled,side_push,anchored,side_gusset_left_01_hinge,hinge_deg,0.803566,False
baseline_filled,side_push,anchored,side_gusset_left_02_hinge,hinge_deg,0.505392,False
baseline_filled,side_push,anchored,side_gusset_right_00_hinge,hinge_deg,0.448101,False
baseline_filled,side_push,anchored,side_gusset_right_01_hinge,hinge_deg,0.790610,False
baseline_filled,side_push,anchored,side_gusset_right_02_hinge,hinge_deg,0.494224,False
baseline_filled,side_push,anchored,top_seam_00_hinge,hinge_deg,0.089733,False
baseline_filled,side_push,anchored,top_seam_01_hinge,hinge_deg,0.011003,False
baseline_filled,side_push,anchored,top_seam_02_hinge,hinge_deg,0.111774,False
baseline_filled,side_push,anchored,top_seam_03_hinge,hinge_deg,0.031294,False
baseline_filled,side_push,anchored,top_seam_04_hinge,hinge_deg,0.043273,False
baseline_filled,side_push,anchored,top_seam_05_hinge,hinge_deg,0.017096,False
baseline_filled,side_push,anchored,top_seam_06_hinge,hinge_deg,0.034502,False
baseline_filled,side_push,anchored,top_seam_07_hinge,hinge_deg,0.089572,False
baseline_filled,side_push,anchored,top_seam_08_hinge,hinge_deg,0.008812,False
baseline_filled,side_push,anchored,top_seam_09_hinge,hinge_deg,0.082969,False
baseline_filled,side_push,anchored,top_seam_10_hinge,hinge_deg,0.073076,False
baseline_filled,scoop_insert,anchored,back_face_00_hinge,hinge_deg,1.608480,False
baseline_filled,scoop_insert,anchored,back_face_01_hinge,hinge_deg,1.332066,False
baseline_filled,scoop_insert,anchored,back_face_02_hinge,hinge_deg,1.338997,False
baseline_filled,scoop_insert,anchored,back_face_03_hinge,hinge_deg,1.628781,False
baseline_filled,scoop_insert,anchored,bottom_sling_left_hinge,hinge_deg,0.053131,False
baseline_filled,scoop_insert,anchored,bottom_sling_right_hinge,hinge_deg,0.050288,False
baseline_filled,scoop_insert,anchored,bottom_sling_slide,slide_mm,23.117376,False
baseline_filled,scoop_insert,anchored,fold_patch_left_hinge,hinge_deg,6.697279,False
baseline_filled,scoop_insert,anchored,fold_patch_right_hinge,hinge_deg,7.715477,False
baseline_filled,scoop_insert,anchored,front_face_00_hinge,hinge_deg,1.492024,False
baseline_filled,scoop_insert,anchored,front_face_01_hinge,hinge_deg,1.267015,False
baseline_filled,scoop_insert,anchored,front_face_02_hinge,hinge_deg,1.323717,False
baseline_filled,scoop_insert,anchored,front_face_03_hinge,hinge_deg,1.664361,False
baseline_filled,scoop_insert,anchored,lower_belly_00_hinge,hinge_deg,23.597169,False
baseline_filled,scoop_insert,anchored,lower_belly_01_hinge,hinge_deg,14.677060,False
baseline_filled,scoop_insert,anchored,lower_belly_02_hinge,hinge_deg,30.331466,False
baseline_filled,scoop_insert,anchored,lower_belly_03_hinge,hinge_deg,29.887177,False
baseline_filled,scoop_insert,anchored,lower_belly_04_hinge,hinge_deg,15.252482,False
baseline_filled,scoop_insert,anchored,lower_belly_05_hinge,hinge_deg,23.178334,False
baseline_filled,scoop_insert,anchored,payload_aux_x,slide_mm,0.115304,False
baseline_filled,scoop_insert,anchored,payload_aux_y,slide_mm,0.257540,False
baseline_filled,scoop_insert,anchored,payload_aux_z,slide_mm,2.063540,False
baseline_filled,scoop_insert,anchored,payload_left_x,slide_mm,0.237552,False
baseline_filled,scoop_insert,anchored,payload_left_y,slide_mm,1.762491,False
baseline_filled,scoop_insert,anchored,payload_left_z,slide_mm,19.719932,False
baseline_filled,scoop_insert,anchored,payload_main_x,slide_mm,0.085042,False
baseline_filled,scoop_insert,anchored,payload_main_y,slide_mm,0.575824,False
baseline_filled,scoop_insert,anchored,payload_main_z,slide_mm,15.253375,False
baseline_filled,scoop_insert,anchored,payload_right_x,slide_mm,0.191856,False
baseline_filled,scoop_insert,anchored,payload_right_y,slide_mm,0.511052,False
baseline_filled,scoop_insert,anchored,payload_right_z,slide_mm,19.436476,False
baseline_filled,scoop_insert,anchored,shoulder_left_00_hinge,hinge_deg,0.987547,False
