scenario_name,test_name,mode_free_or_anchored,joint_name,joint_type,joint_max_delta_deg_or_mm,limit_hit
underfilled,top_preload,free,shoulder_right_00_hinge,hinge_deg,6.632823,False
underfilled,top_preload,free,shoulder_right_01_hinge,hinge_deg,3.695240,False
underfilled,top_preload,free,shoulder_right_02_hinge,hinge_deg,1.013186,False
underfilled,top_preload,free,shoulder_right_03_hinge,hinge_deg,1.343920,False
underfilled,top_preload,free,shoulder_right_04_hinge,hinge_deg,3.250570,False
underfilled,top_preload,free,side_gusset_left_00_hinge,hinge_deg,6.568352,False
underfilled,top_preload,free,side_gusset_left_01_hinge,hinge_deg,6.435721,False
underfilled,top_preload,free,side_gusset_left_02_hinge,hinge_deg,6.284214,False
underfilled,top_preload,free,side_gusset_right_00_hinge,hinge_deg,6.592888,False
underfilled,top_preload,free,side_gusset_right_01_hinge,hinge_deg,6.458360,False
underfilled,top_preload,free,side_gusset_right_02_hinge,hinge_deg,6.304762,False
underfilled,top_preload,free,top_seam_00_hinge,hinge_deg,0.576871,False
underfilled,top_preload,free,top_seam_01_hinge,hinge_deg,0.659064,False
underfilled,top_preload,free,top_seam_02_hinge,hinge_deg,0.659242,False
underfilled,top_preload,free,top_seam_03_hinge,hinge_deg,1.894956,False
underfilled,top_preload,free,top_seam_04_hinge,hinge_deg,3.307066,False
underfilled,top_preload,free,top_seam_05_hinge,hinge_deg,8.057766,False
underfilled,top_preload,free,top_seam_06_hinge,hinge_deg,2.888521,False
underfilled,top_preload,free,top_seam_07_hinge,hinge_deg,1.888098,False
underfilled,top_preload,free,top_seam_08_hinge,hinge_deg,1.069173,False
underfilled,top_preload,free,top_seam_09_hinge,hinge_deg,0.893494,False
underfilled,top_preload,free,top_seam_10_hinge,hinge_deg,0.807684,False
underfilled,side_push,free,back_face_00_hinge,hinge_deg,2.894703,False
underfilled,side_push,free,back_face_01_hinge,hinge_deg,2.925925,False
underfilled,side_push,free,back_face_02_hinge,hinge_deg,2.857087,False
underfilled,side_push,free,back_face_03_hinge,hinge_deg,2.684900,False
underfilled,side_push,free,bottom_sling_left_hinge,hinge_deg,0.662531,False
underfilled,side_push,free,bottom_sling_right_hinge,hinge_deg,0.612845,False
underfilled,side_push,free,bottom_sling_slide,slide_mm,0.789434,False
underfilled,side_push,free,fold_patch_left_hinge,hinge_deg,2.048697,False
underfilled,side_push,free,fold_patch_right_hinge,hinge_deg,6.544626,False
underfilled,side_push,free,front_face_00_hinge,hinge_deg,2.866382,False
underfilled,side_push,free,front_face_01_hinge,hinge_deg,2.897050,False
underfilled,side_push,free,front_face_02_hinge,hinge_deg,2.827794,False
underfilled,side_push,free,front_face_03_hinge,hinge_deg,2.654922,False
underfilled,side_push,free,lower_belly_00_hinge,hinge_deg,2.698827,False
underfilled,side_push,free,lower_belly_01_hinge,hinge_deg,2.679159,False
underfilled,side_push,free,lower_belly_02_hinge,hinge_deg,2.621212,False
underfilled,side_push,free,lower_belly_03_hinge,hinge_deg,2.592863,False
underfilled,side_push,free,lower_belly_04_hinge,hinge_deg,2.697187,False
underfilled,side_push,free,lower_belly_05_hinge,hinge_deg,2.684102,False
underfilled,side_push,free,payload_aux_x,slide_mm,0.319254,False
underfilled,side_push,free,payload_aux_y,slide_mm,0.095631,False
underfilled,side_push,free,payload_aux_z,slide_mm,1.254803,False
underfilled,side_push,free,payload_left_x,slide_mm,0.598950,False
underfilled,side_push,free,payload_left_y,slide_mm,0.331549,False
underfilled,side_push,free,payload_left_z,slide_mm,0.781164,False
underfilled,side_push,free,payload_main_x,slide_mm,0.238645,False
underfilled,side_push,free,payload_main_y,slide_mm,0.735734,False
underfilled,side_push,free,payload_main_z,slide_mm,1.092202,False
underfilled,side_push,free,payload_right_x,slide_mm,0.423106,False
underfilled,side_push,free,payload_right_y,slide_mm,0.904197,False
underfilled,side_push,free,payload_right_z,slide_mm,0.836081,False
underfilled,side_push,free,shoulder_left_00_hinge,hinge_deg,6.706974,False
underfilled,side_push,free,shoulder_left_01_hinge,hinge_deg,3.978986,False
underfilled,side_push,free,shoulder_left_02_hinge,hinge_deg,1.340446,False
underfilled,side_push,free,shoulder_left_03_hinge,hinge_deg,1.109626,False
underfilled,side_push,free,shoulder_left_04_hinge,hinge_deg,3.571050,False
underfilled,side_push,free,shoulder_right_00_hinge,hinge_deg,6.545663,False
underfilled,side_push,free,shoulder_right_01_hinge,hinge_deg,3.794114,False
underfilled,side_push,free,shoulder_right_02_hinge,hinge_deg,1.108857,False
underfilled,side_push,free,shoulder_right_03_hinge,hinge_deg,1.171576,False
underfilled,side_push,free,shoulder_right_04_hinge,hinge_deg,3.527077,False
underfilled,side_push,free,side_gusset_left_00_hinge,hinge_deg,7.514729,False
underfilled,side_push,free,side_gusset_left_01_hinge,hinge_deg,7.447865,False
underfilled,side_push,free,side_gusset_left_02_hinge,hinge_deg,7.358236,False
underfilled,side_push,free,side_gusset_right_00_hinge,hinge_deg,7.592141,False
underfilled,side_push,free,side_gusset_right_01_hinge,hinge_deg,7.521948,False
underfilled,side_push,free,side_gusset_right_02_hinge,hinge_deg,7.429988,False
underfilled,side_push,free,top_seam_00_hinge,hinge_deg,0.064541,False
underfilled,side_push,free,top_seam_01_hinge,hinge_deg,0.008445,False
underfilled,side_push,free,top_seam_02_hinge,hinge_deg,0.078708,False
underfilled,side_push,free,top_seam_03_hinge,hinge_deg,0.017115,False
underfilled,side_push,free,top_seam_04_hinge,hinge_deg,0.015271,False
underfilled,side_push,free,top_seam_05_hinge,hinge_deg,0.009277,False
underfilled,side_push,free,top_seam_06_hinge,hinge_deg,0.021577,False
underfilled,side_push,free,top_seam_07_hinge,hinge_deg,0.092698,False
underfilled,side_push,free,top_seam_08_hinge,hinge_deg,0.041962,False
underfilled,side_push,free,top_seam_09_hinge,hinge_deg,0.017690,False
underfilled,side_push,free,top_seam_10_hinge,hinge_deg,0.009803,False
underfilled,scoop_insert,free,back_face_00_hinge,hinge_deg,3.021690,False
underfilled,scoop_insert,free,back_face_01_hinge,hinge_deg,3.074686,False
underfilled,scoop_insert,free,back_face_02_hinge,hinge_deg,3.019711,False
underfilled,scoop_insert,free,back_face_03_hinge,hinge_deg,2.853717,False
underfilled,scoop_insert,free,bottom_sling_left_hinge,hinge_deg,1.528269,False
underfilled,scoop_insert,free,bottom_sling_right_hinge,hinge_deg,1.150791,False
underfilled,scoop_insert,free,bottom_sling_slide,slide_mm,19.011955,False
underfilled,scoop_insert,free,fold_patch_left_hinge,hinge_deg,2.332230,False
underfilled,scoop_insert,free,fold_patch_right_hinge,hinge_deg,7.258468,False
underfilled,scoop_insert,free,front_face_00_hinge,hinge_deg,2.884678,False
underfilled,scoop_insert,free,front_face_01_hinge,hinge_deg,2.912783,False
underfilled,scoop_insert,free,front_face_02_hinge,hinge_deg,2.833341,False
underfilled,scoop_insert,free,front_face_03_hinge,hinge_deg,2.641797,False
underfilled,scoop_insert,free,lower_belly_00_hinge,hinge_deg,15.592684,False
underfilled,scoop_insert,free,lower_belly_01_hinge,hinge_deg,18.100141,False
underfilled,scoop_insert,free,lower_belly_02_hinge,hinge_deg,22.224674,False
underfilled,scoop_insert,free,lower_belly_03_hinge,hinge_deg,33.400881,False
underfilled,scoop_insert,free,lower_belly_04_hinge,hinge_deg,7.315418,False
underfilled,scoop_insert,free,lower_belly_05_hinge,hinge_deg,26.523301,False
underfilled,scoop_insert,free,payload_aux_x,slide_mm,0.516004,False
underfilled,scoop_insert,free,payload_aux_y,slide_mm,0.733442,False
underfilled,scoop_insert,free,payload_aux_z,slide_mm,1.529095,False
underfilled,scoop_insert,free,payload_left_x,slide_mm,0.715011,False
underfilled,scoop_insert,free,payload_left_y,slide_mm,0.566182,False
underfilled,scoop_insert,free,payload_left_z,slide_mm,18.108997,False
underfilled,scoop_insert,free,payload_main_x,slide_mm,0.294805,False
