mode,scenario_name,content_case,selfcollide_mode,noslip_iterations,multiccd_mode,nativeccd_mode,pad_profile,pad_condim,vertcollide_mode,shell_thickness_scale,close_timestep,gripper_kv,gripper_dampratio,trial_index,requested_target_label,actual_region_label_at_close,accepted_candidate_rank,seam_overlap_ratio,fold_overlap_ratio,plain_top_overlap_ratio,left_contact_present,right_contact_present,trapped_shell_points,trapped_patch_arc_length,captured_shell_points,bundle_thickness_proxy,bilateral_contact_balance,tangential_slip_proxy,jaw_escape,rollback_used,contact_persistence_ms,pull_test_slip_mm,micro_lift_survival,load_following_ratio,latch_activated,latch_activation_time,lift_height,hold_time,lift_height_contact_only,hold_time_contact_only,final_slip_distance,drop_or_not,no_graspable_patch_found,pass_fail,hold_surrogate_activated,rectification_used,candidate_policy_tag,candidate_score,nonfinite,xml,output_dir
contact_only_eval,exposed_seam,underfilled,none,1,on,off,shallow_concave,4,false,1.0,0.0005,320.0,0.2,0,auto,plain_top,4,0.3333333333333333,0.0,0.6666666666666666,True,True,6,0.08958427907605081,6,0.0856932064795855,1.0,0.10953667450225574,False,True,480.5,21.907334900451147,False,0.05184086796343339,False,-1.0,0.006084925420814624,0.75,0.006084925420814624,0.75,0.04013228978021457,True,True,False,False,none,underfilled_shoulder,2.6645911980269266,False,D:\Michael\2025\01.Research\01.Parceldetection\16.Pybullet\bullet3-master (1)\bullet3-master\examples\pybullet\examples\DeformableTest\Sackcodex2\demos\realistic_top_grasp\out\as\c\und_none_n1_ccd1_sc4_t100_dt500\exposed_seam_auto_t00\scene_c_t00.xml,D:\Michael\2025\01.Research\01.Parceldetection\16.Pybullet\bullet3-master (1)\bullet3-master\examples\pybullet\examples\DeformableTest\Sackcodex2\demos\realistic_top_grasp\out\as\c\und_none_n1_ccd1_sc4_t100_dt500\exposed_seam_auto_t00
