scenario_name,test_name,mode_free_or_anchored,joint_name,joint_type,joint_max_delta_deg_or_mm,limit_hit
underfilled,top_preload,anchored,bottom_sling_slide,slide_mm,0.284897,False
underfilled,top_preload,anchored,fold_patch_left_hinge,hinge_deg,0.697086,False
underfilled,top_preload,anchored,fold_patch_right_hinge,hinge_deg,1.015276,False
underfilled,top_preload,anchored,front_face_00_hinge,hinge_deg,0.776915,False
underfilled,top_preload,anchored,front_face_01_hinge,hinge_deg,0.828017,False
underfilled,top_preload,anchored,front_face_02_hinge,hinge_deg,0.773053,False
underfilled,top_preload,anchored,front_face_03_hinge,hinge_deg,0.615442,False
underfilled,top_preload,anchored,lower_belly_00_hinge,hinge_deg,0.450465,False
underfilled,top_preload,anchored,lower_belly_01_hinge,hinge_deg,0.454397,False
underfilled,top_preload,anchored,lower_belly_02_hinge,hinge_deg,0.455228,False
underfilled,top_preload,anchored,lower_belly_03_hinge,hinge_deg,0.453999,False
underfilled,top_preload,anchored,payload_aux_x,slide_mm,0.204023,False
underfilled,top_preload,anchored,payload_aux_y,slide_mm,0.601119,False
underfilled,top_preload,anchored,payload_aux_z,slide_mm,0.333888,True
underfilled,top_preload,anchored,payload_main_x,slide_mm,0.098381,False
underfilled,top_preload,anchored,payload_main_y,slide_mm,0.623291,False
underfilled,top_preload,anchored,payload_main_z,slide_mm,0.145502,False
underfilled,top_preload,anchored,shoulder_left_00_hinge,hinge_deg,1.009351,False
underfilled,top_preload,anchored,shoulder_left_01_hinge,hinge_deg,0.067810,False
underfilled,top_preload,anchored,shoulder_left_02_hinge,hinge_deg,0.908325,False
underfilled,top_preload,anchored,shoulder_right_00_hinge,hinge_deg,0.984974,False
underfilled,top_preload,anchored,shoulder_right_01_hinge,hinge_deg,0.043490,False
underfilled,top_preload,anchored,shoulder_right_02_hinge,hinge_deg,0.929436,False
underfilled,top_preload,anchored,side_gusset_left_00_hinge,hinge_deg,1.118430,False
underfilled,top_preload,anchored,side_gusset_left_01_hinge,hinge_deg,1.046385,False
underfilled,top_preload,anchored,side_gusset_right_00_hinge,hinge_deg,1.068987,False
underfilled,top_preload,anchored,side_gusset_right_01_hinge,hinge_deg,0.996810,False
underfilled,top_preload,anchored,top_seam_00_hinge,hinge_deg,0.024777,False
underfilled,top_preload,anchored,top_seam_01_hinge,hinge_deg,0.098748,False
underfilled,top_preload,anchored,top_seam_02_hinge,hinge_deg,0.034866,False
underfilled,top_preload,anchored,top_seam_03_hinge,hinge_deg,0.011582,False
underfilled,top_preload,anchored,top_seam_04_hinge,hinge_deg,0.041116,False
underfilled,top_preload,anchored,top_seam_05_hinge,hinge_deg,0.022143,False
underfilled,top_preload,anchored,top_seam_06_hinge,hinge_deg,0.031691,False
underfilled,side_push,anchored,back_face_00_hinge,hinge_deg,1.005378,False
underfilled,side_push,anchored,back_face_01_hinge,hinge_deg,1.065878,False
underfilled,side_push,anchored,back_face_02_hinge,hinge_deg,1.001976,False
underfilled,side_push,anchored,back_face_03_hinge,hinge_deg,0.821184,False
underfilled,side_push,anchored,bottom_sling_slide,slide_mm,0.149539,False
underfilled,side_push,anchored,fold_patch_left_hinge,hinge_deg,0.826718,False
underfilled,side_push,anchored,fold_patch_right_hinge,hinge_deg,1.206674,False
underfilled,side_push,anchored,front_face_00_hinge,hinge_deg,0.893609,False
underfilled,side_push,anchored,front_face_01_hinge,hinge_deg,0.957396,False
underfilled,side_push,anchored,front_face_02_hinge,hinge_deg,0.893859,False
underfilled,side_push,anchored,front_face_03_hinge,hinge_deg,0.706875,False
underfilled,side_push,anchored,lower_belly_00_hinge,hinge_deg,0.459675,False
underfilled,side_push,anchored,lower_belly_01_hinge,hinge_deg,0.466914,False
underfilled,side_push,anchored,lower_belly_02_hinge,hinge_deg,0.455012,False
underfilled,side_push,anchored,lower_belly_03_hinge,hinge_deg,0.456146,False
underfilled,side_push,anchored,payload_aux_x,slide_mm,0.226316,False
underfilled,side_push,anchored,payload_aux_y,slide_mm,0.631116,False
underfilled,side_push,anchored,payload_aux_z,slide_mm,0.407167,True
underfilled,side_push,anchored,payload_main_x,slide_mm,0.116261,False
underfilled,side_push,anchored,payload_main_y,slide_mm,0.630295,False
underfilled,side_push,anchored,payload_main_z,slide_mm,0.233670,False
underfilled,side_push,anchored,shoulder_left_00_hinge,hinge_deg,1.144242,False
underfilled,side_push,anchored,shoulder_left_01_hinge,hinge_deg,0.027606,False
underfilled,side_push,anchored,shoulder_left_02_hinge,hinge_deg,1.088301,False
underfilled,side_push,anchored,shoulder_right_00_hinge,hinge_deg,1.117672,False
underfilled,side_push,anchored,shoulder_right_01_hinge,hinge_deg,0.002349,False
underfilled,side_push,anchored,shoulder_right_02_hinge,hinge_deg,1.110759,False
underfilled,side_push,anchored,side_gusset_left_00_hinge,hinge_deg,1.315493,False
underfilled,side_push,anchored,side_gusset_left_01_hinge,hinge_deg,1.232189,False
underfilled,side_push,anchored,side_gusset_right_00_hinge,hinge_deg,1.249404,False
underfilled,side_push,anchored,side_gusset_right_01_hinge,hinge_deg,1.165390,False
underfilled,side_push,anchored,top_seam_00_hinge,hinge_deg,0.029980,False
underfilled,side_push,anchored,top_seam_01_hinge,hinge_deg,0.119596,False
underfilled,side_push,anchored,top_seam_02_hinge,hinge_deg,0.042087,False
underfilled,side_push,anchored,top_seam_03_hinge,hinge_deg,0.013461,False
underfilled,side_push,anchored,top_seam_04_hinge,hinge_deg,0.049774,False
underfilled,side_push,anchored,top_seam_05_hinge,hinge_deg,0.026723,False
underfilled,side_push,anchored,top_seam_06_hinge,hinge_deg,0.038280,False
underfilled,scoop_insert,anchored,back_face_00_hinge,hinge_deg,0.956740,False
underfilled,scoop_insert,anchored,back_face_01_hinge,hinge_deg,1.050219,False
underfilled,scoop_insert,anchored,back_face_02_hinge,hinge_deg,1.006569,False
underfilled,scoop_insert,anchored,back_face_03_hinge,hinge_deg,0.833517,False
underfilled,scoop_insert,anchored,bottom_sling_slide,slide_mm,3.595386,False
underfilled,scoop_insert,anchored,fold_patch_left_hinge,hinge_deg,0.890205,False
underfilled,scoop_insert,anchored,fold_patch_right_hinge,hinge_deg,1.312761,False
underfilled,scoop_insert,anchored,front_face_00_hinge,hinge_deg,0.949682,False
underfilled,scoop_insert,anchored,front_face_01_hinge,hinge_deg,1.020175,False
underfilled,scoop_insert,anchored,front_face_02_hinge,hinge_deg,0.951982,False
underfilled,scoop_insert,anchored,front_face_03_hinge,hinge_deg,0.749642,False
underfilled,scoop_insert,anchored,lower_belly_00_hinge,hinge_deg,2.714203,False
underfilled,scoop_insert,anchored,lower_belly_01_hinge,hinge_deg,3.543006,False
underfilled,scoop_insert,anchored,lower_belly_02_hinge,hinge_deg,4.345026,False
underfilled,scoop_insert,anchored,lower_belly_03_hinge,hinge_deg,3.424609,False
underfilled,scoop_insert,anchored,payload_aux_x,slide_mm,0.497661,False
underfilled,scoop_insert,anchored,payload_aux_y,slide_mm,1.753645,False
underfilled,scoop_insert,anchored,payload_aux_z,slide_mm,1.831617,True
underfilled,scoop_insert,anchored,payload_main_x,slide_mm,0.101368,False
underfilled,scoop_insert,anchored,payload_main_y,slide_mm,1.769865,False
underfilled,scoop_insert,anchored,payload_main_z,slide_mm,2.998450,False
underfilled,scoop_insert,anchored,shoulder_left_00_hinge,hinge_deg,1.254089,False
underfilled,scoop_insert,anchored,shoulder_left_01_hinge,hinge_deg,0.028982,False
underfilled,scoop_insert,anchored,shoulder_left_02_hinge,hinge_deg,1.193353,False
underfilled,scoop_insert,anchored,shoulder_right_00_hinge,hinge_deg,1.186030,False
underfilled,scoop_insert,anchored,shoulder_right_01_hinge,hinge_deg,0.004572,False
underfilled,scoop_insert,anchored,shoulder_right_02_hinge,hinge_deg,1.178540,False
underfilled,scoop_insert,anchored,side_gusset_left_00_hinge,hinge_deg,1.339759,False
underfilled,scoop_insert,anchored,side_gusset_left_01_hinge,hinge_deg,1.270733,False
underfilled,scoop_insert,anchored,side_gusset_right_00_hinge,hinge_deg,1.335337,False
underfilled,scoop_insert,anchored,side_gusset_right_01_hinge,hinge_deg,1.252377,False
underfilled,scoop_insert,anchored,top_seam_00_hinge,hinge_deg,0.032921,False
underfilled,scoop_insert,anchored,top_seam_01_hinge,hinge_deg,0.130696,False
underfilled,scoop_insert,anchored,top_seam_02_hinge,hinge_deg,0.046061,False
underfilled,scoop_insert,anchored,top_seam_03_hinge,hinge_deg,0.014127,False
underfilled,scoop_insert,anchored,top_seam_04_hinge,hinge_deg,0.054529,False
underfilled,scoop_insert,anchored,top_seam_05_hinge,hinge_deg,0.029338,False
underfilled,scoop_insert,anchored,top_seam_06_hinge,hinge_deg,0.041939,False
underfilled,support_release,anchored,back_face_00_hinge,hinge_deg,1.230023,False
underfilled,support_release,anchored,back_face_01_hinge,hinge_deg,1.321112,False
underfilled,support_release,anchored,back_face_02_hinge,hinge_deg,1.241746,False
underfilled,support_release,anchored,back_face_03_hinge,hinge_deg,1.001366,False
underfilled,support_release,anchored,bottom_sling_slide,slide_mm,0.150088,False
underfilled,support_release,anchored,fold_patch_left_hinge,hinge_deg,1.078604,False
underfilled,support_release,anchored,fold_patch_right_hinge,hinge_deg,1.589489,False
underfilled,support_release,anchored,front_face_00_hinge,hinge_deg,1.110234,False
underfilled,support_release,anchored,front_face_01_hinge,hinge_deg,1.203873,False
underfilled,support_release,anchored,front_face_02_hinge,hinge_deg,1.124127,False
underfilled,support_release,anchored,front_face_03_hinge,hinge_deg,0.876174,False
underfilled,support_release,anchored,lower_belly_00_hinge,hinge_deg,0.589778,False
underfilled,support_release,anchored,lower_belly_01_hinge,hinge_deg,0.595211,False
underfilled,support_release,anchored,lower_belly_02_hinge,hinge_deg,0.595681,False
underfilled,support_release,anchored,lower_belly_03_hinge,hinge_deg,0.592928,False
underfilled,support_release,anchored,payload_aux_x,slide_mm,0.310623,False
underfilled,support_release,anchored,payload_aux_y,slide_mm,0.736975,False
underfilled,support_release,anchored,payload_aux_z,slide_mm,0.487420,True
underfilled,support_release,anchored,payload_main_x,slide_mm,0.139605,False
underfilled,support_release,anchored,payload_main_y,slide_mm,0.836956,False
underfilled,support_release,anchored,payload_main_z,slide_mm,0.262719,False
underfilled,support_release,anchored,shoulder_left_00_hinge,hinge_deg,1.460008,False
underfilled,support_release,anchored,shoulder_left_01_hinge,hinge_deg,0.035267,False
underfilled,support_release,anchored,shoulder_left_02_hinge,hinge_deg,1.388544,False
underfilled,support_release,anchored,shoulder_right_00_hinge,hinge_deg,1.425909,False
underfilled,support_release,anchored,shoulder_right_01_hinge,hinge_deg,0.002539,False
underfilled,support_release,anchored,shoulder_right_02_hinge,hinge_deg,1.417729,False
underfilled,support_release,anchored,side_gusset_left_00_hinge,hinge_deg,1.678505,False
underfilled,support_release,anchored,side_gusset_left_01_hinge,hinge_deg,1.571583,False
underfilled,support_release,anchored,side_gusset_right_00_hinge,hinge_deg,1.612510,False
underfilled,support_release,anchored,side_gusset_right_01_hinge,hinge_deg,1.505441,False
underfilled,support_release,anchored,top_seam_00_hinge,hinge_deg,0.041258,False
underfilled,support_release,anchored,top_seam_01_hinge,hinge_deg,0.164900,False
underfilled,support_release,anchored,top_seam_02_hinge,hinge_deg,0.057653,False
underfilled,support_release,anchored,top_seam_03_hinge,hinge_deg,0.017147,False
underfilled,support_release,anchored,top_seam_04_hinge,hinge_deg,0.068590,False
underfilled,support_release,anchored,top_seam_05_hinge,hinge_deg,0.036602,False
underfilled,support_release,anchored,top_seam_06_hinge,hinge_deg,0.052503,False
underfilled,fold_brushing,anchored,back_face_00_hinge,hinge_deg,0.990707,False
underfilled,fold_brushing,anchored,back_face_01_hinge,hinge_deg,1.053086,False
underfilled,fold_brushing,anchored,back_face_02_hinge,hinge_deg,0.989569,False
underfilled,fold_brushing,anchored,back_face_03_hinge,hinge_deg,0.807715,False
underfilled,fold_brushing,anchored,bottom_sling_slide,slide_mm,0.058180,False
underfilled,fold_brushing,anchored,fold_patch_left_hinge,hinge_deg,0.825499,False
underfilled,fold_brushing,anchored,fold_patch_right_hinge,hinge_deg,1.206001,False
underfilled,fold_brushing,anchored,front_face_00_hinge,hinge_deg,0.892255,False
underfilled,fold_brushing,anchored,front_face_01_hinge,hinge_deg,0.956299,False
underfilled,fold_brushing,anchored,front_face_02_hinge,hinge_deg,0.892729,False
underfilled,fold_brushing,anchored,front_face_03_hinge,hinge_deg,0.705590,False
underfilled,fold_brushing,anchored,lower_belly_00_hinge,hinge_deg,0.476004,False
underfilled,fold_brushing,anchored,lower_belly_01_hinge,hinge_deg,0.480384,False
underfilled,fold_brushing,anchored,lower_belly_02_hinge,hinge_deg,0.481012,False
underfilled,fold_brushing,anchored,lower_belly_03_hinge,hinge_deg,0.479229,False
underfilled,fold_brushing,anchored,payload_aux_x,slide_mm,0.228795,False
underfilled,fold_brushing,anchored,payload_aux_y,slide_mm,0.635382,False
underfilled,fold_brushing,anchored,payload_aux_z,slide_mm,0.388894,True
underfilled,fold_brushing,anchored,payload_main_x,slide_mm,0.114951,False
underfilled,fold_brushing,anchored,payload_main_y,slide_mm,0.672595,False
underfilled,fold_brushing,anchored,payload_main_z,slide_mm,0.168667,False
underfilled,fold_brushing,anchored,shoulder_left_00_hinge,hinge_deg,1.144297,False
underfilled,fold_brushing,anchored,shoulder_left_01_hinge,hinge_deg,0.027613,False
underfilled,fold_brushing,anchored,shoulder_left_02_hinge,hinge_deg,1.088336,False
underfilled,fold_brushing,anchored,shoulder_right_00_hinge,hinge_deg,1.117614,False
underfilled,fold_brushing,anchored,shoulder_right_01_hinge,hinge_deg,0.002249,False
underfilled,fold_brushing,anchored,shoulder_right_02_hinge,hinge_deg,1.110875,False
underfilled,fold_brushing,anchored,side_gusset_left_00_hinge,hinge_deg,1.304718,False
underfilled,fold_brushing,anchored,side_gusset_left_01_hinge,hinge_deg,1.220812,False
underfilled,fold_brushing,anchored,side_gusset_right_00_hinge,hinge_deg,1.249587,False
underfilled,fold_brushing,anchored,side_gusset_right_01_hinge,hinge_deg,1.165547,False
underfilled,fold_brushing,anchored,top_seam_00_hinge,hinge_deg,0.029981,False
underfilled,fold_brushing,anchored,top_seam_01_hinge,hinge_deg,0.119597,False
underfilled,fold_brushing,anchored,top_seam_02_hinge,hinge_deg,0.042088,False
underfilled,fold_brushing,anchored,top_seam_03_hinge,hinge_deg,0.013466,False
underfilled,fold_brushing,anchored,top_seam_04_hinge,hinge_deg,0.049776,False
underfilled,fold_brushing,anchored,top_seam_05_hinge,hinge_deg,0.026725,False
underfilled,fold_brushing,anchored,top_seam_06_hinge,hinge_deg,0.038281,False
